"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","Which of the following describes your role in relation to software systems in your organization? [Management]","Which of the following describes your role in relation to software systems in your organization? [Technical]","Which of the following describes your role in relation to software systems in your organization? [Non-Technical]","Which domains best describe the software systems you primarily work with?  [Mobile application]","Which domains best describe the software systems you primarily work with?  [IoT (Internet of Things) or embedded software]","Which domains best describe the software systems you primarily work with?  [Web application]","Which domains best describe the software systems you primarily work with?  [Platform or infrastructure software (e.g., Kubernetes, CI/CD platforms, runtime environments)]","Which domains best describe the software systems you primarily work with?  [Business / Enterprise application]","Which domains best describe the software systems you primarily work with?  [Other]","How large is your organization?","Who holds formal decision authority for sustainability-related decisions regarding software systems in your organization? ","Which workload types characterize the majority of the software systems you primarily work with?  [Transactional application workloads (e.g., web applications, APIs)]","Which workload types characterize the majority of the software systems you primarily work with?  [Data analytics / reporting workloads]","Which workload types characterize the majority of the software systems you primarily work with?  [Event-driven / real-time workloads (e.g., message queues, streaming platforms)]","Which workload types characterize the majority of the software systems you primarily work with?  [Batch processing / data pipelines (e.g., Extract–Transform–Load (ETL), scheduled jobs)]","Which workload types characterize the majority of the software systems you primarily work with?  [Machine learning / artificial intelligence (e.g., training or inference)]","Which workload types characterize the majority of the software systems you primarily work with?  [Embedded / edge workloads]","Which workload types characterize the majority of the software systems you primarily work with?  [High-performance or compute-intensive workloads (e.g., simulations, scientific computing)]","Which workload types characterize the majority of the software systems you primarily work with?  [Other]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Developers]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Architects]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [DevOps / SRE (Site Reliability Engineering)]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Product / Management]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Sustainability / ESG (Environmental, Social, and Governance)]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Operations / IT]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [External stakeholders / customers]","Which roles are involved in activities related to green software metrics (e.g., defining, assessing, interpreting, or decision-making) within your organization?     [Other]","How would you rate the sustainability maturity of the software systems you primarily work with? ","Which runtime environments are used by the majority of the software systems you primarily work with?  [Bare metal]","Which runtime environments are used by the majority of the software systems you primarily work with?  [Virtual machines]","Which runtime environments are used by the majority of the software systems you primarily work with?  [Containers]","Which runtime environments are used by the majority of the software systems you primarily work with?  [Serverless]","Which architectural style best describes the majority of the software systems you primarily work with? ","Which architectural style best describes the majority of the software systems you primarily work with?  [Other]","Where do the majority of the software systems you primarily work with run?     [Self-operated infrastructure with full administrative access (e.g., on-premises servers, edge devices, embedded systems)]","Where do the majority of the software systems you primarily work with run?     [Hosted or colocated infrastructure with full administrative access (e.g., own hardware in external data centers)]","Where do the majority of the software systems you primarily work with run?     [External infrastructure provider with virtual machine access (e.g., root/admin access to VMs)]","Where do the majority of the software systems you primarily work with run?     [External infrastructure provider with platform-level access (e.g., containers or PaaS without host access)]","Where do the majority of the software systems you primarily work with run?     [Fully managed or serverless services (e.g., functions, managed databases, SaaS components)]","How important are the following objectives for your organization? [CO₂ reduction]","How important are the following objectives for your organization? [Energy reduction]","How important are the following objectives for your organization? [Cost reduction]","How important are the following objectives for your organization? [Performance / latency]","How important are the following objectives for your organization? [Compliance / reporting]","Does energy consumption currently influence decision-making in the software systems you primarily work with? ","How strongly do you agree or disagree with the following statement? [Reducing energy consumption through software optimization is worth the required effort for our organization.]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Lack of comparable methods]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Lack of ground truth (direct power measurements)]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [High tooling overhead]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [High data integration effort]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Unclear responsibilities]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Skills gaps]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Cost of instrumentation]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Restricted access due to provider or organizational policies]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Inconsistent results across environments]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [None – no significant hindering factors identified]","       Which factors hinder the measurement of energy consumption for the software systems you primarily work with?  [Other]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Standardized energy and sustainability metrics (definitions, units, formats)]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Clear measurement procedures or checklists]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Guidance on appropriate measurement granularity (e.g., system, service, transaction level)]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Guidelines or templates for reporting uncertainty and accuracy]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Reference dashboards or key performance indicators (KPIs)]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Patterns for integrating measurements into CI/CD pipelines]","Which improvements would help enable or enhance energy measurement for the software systems you primarily work with?  [Other]","Do you think additional regulation or policy incentives are needed to increase the practical relevance of energy-efficient software? ","How often are decisions regarding the software systems you primarily work with based on energy consumption? ","Are green or energy-related requirements formally part of the design process for the software systems you primarily work with? ","Which metrics are currently tracked for the software systems you primarily work with?  [Power consumption (e.g., watt)]","Which metrics are currently tracked for the software systems you primarily work with?  [Energy consumption (e.g., kWh, joule)]","Which metrics are currently tracked for the software systems you primarily work with?  [CO₂e emissions]","Which metrics are currently tracked for the software systems you primarily work with?  [Water consumption / water footprint]","Which metrics are currently tracked for the software systems you primarily work with?  [Costs used as a proxy for energy or CO₂e]","Which metrics are currently tracked for the software systems you primarily work with?  [Software Carbon Intensity (SCI)]","Which metrics are currently tracked for the software systems you primarily work with?  [CPU utilization]","Which metrics are currently tracked for the software systems you primarily work with?  [Memory utilization]","Which metrics are currently tracked for the software systems you primarily work with?  [Disk I/O]","Which metrics are currently tracked for the software systems you primarily work with?  [Network utilization]","Which metrics are currently tracked for the software systems you primarily work with?  [Response time / latency]","Which metrics are currently tracked for the software systems you primarily work with?  [Throughput / traffic]","Which metrics are currently tracked for the software systems you primarily work with?  [Error rate]","Which metrics are currently tracked for the software systems you primarily work with?  [Other]","Are CO₂e emissions differentiated by emission scope (Scope 1, 2, 3)?","In which phases of the software life cycle are energy measurements performed?   [Development]","In which phases of the software life cycle are energy measurements performed?   [Testing / Quality Assurance (QA)]","In which phases of the software life cycle are energy measurements performed?   [Production / operations]","In which phases of the software life cycle are energy measurements performed?   [Maintenance / refactoring]","In which phases of the software life cycle are energy measurements performed?   [Ad hoc / exploratory measurements]","In which phases of the software life cycle are energy measurements performed?   [Other]","What are the scopes of observation when measuring energy or resource consumption?  [Infrastructure – physical hardware (server / node / rack)]","What are the scopes of observation when measuring energy or resource consumption?  [Infrastructure – virtual machine (VM)]","What are the scopes of observation when measuring energy or resource consumption?  [Infrastructure – container or pod]","What are the scopes of observation when measuring energy or resource consumption?  [Software – service or component (module)]","What are the scopes of observation when measuring energy or resource consumption?  [Software – transaction or request (API call, inference request)]","What are the scopes of observation when measuring energy or resource consumption?  [Software – code level or static analysis]","What are the scopes of observation when measuring energy or resource consumption?  [Other]","Is the assessment of energy or resource consumption automated in your organization? ","In which runtime environments are measurements taken?  [Bare metal]","In which runtime environments are measurements taken?  [Virtual machines]","In which runtime environments are measurements taken?  [Containers]","In which runtime environments are measurements taken?  [Serverless         ]","How likely is your organization to take the following action within the next 12 months?  [Adopt structured guidelines for measuring and interpreting software energy consumption.]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Architecture choices]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Hardware components (e.g., ARM64, RISC-V, GPUs, servers)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Software libraries (e.g., databases, APIs, Bluetooth Low Energy)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Service right-sizing]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Source code (data structures, coding best practices)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Cloud region / provider]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Procurement / Service Level Agreements (SLAs)]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Product requirements]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Sustainability reporting]","Which decision areas in your organization would be impacted by improved energy or resource measurements?  [Other]","Total time","Group time: Context","Question time: contextrole","Question time: contextdomain","Question time: contextsize","Question time: contextresponsabilit","Question time: contextworkload","Question time: contextdecission","Question time: contextsustainabilit","Question time: contextruntime","Question time: contextarchitecture","Question time: contextlocation","Group time: Want","Question time: wantobjectives","Question time: wantinfluence","Question time: wanteffort","Group time: Can","Question time: canbarrier","Question time: canvalueable","Question time: canpolitical","Group time: Do","Question time: dodecission","Question time: dorequirements","Question time: dometrics","Question time: doesgscope","Question time: dolifecycle","Question time: doscope","Question time: doautomation","Question time: docontext","Group time: Outlook","Question time: outlooklikely","Question time: outlookimpact"
"115","2026-03-24 14:29:24","5","en","62912081","2026-03-24 14:23:27","2026-03-24 14:29:24","Yes","Yes","No","No","No","Yes","No","Yes","Gen AI based Applications","50–249","Team","Yes","Yes","No","Yes","Yes","No","No","","No","No","No","No","No","No","No","Researchers","None","No","No","Yes","No","Microservices","","Yes","No","No","No","No","1","3","4","5","3","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Strongly disagree","No","Yes","Yes","No","Yes","Yes","Yes","No","No","No","","No","Yes","Yes","No","No","No","","Yes","Never","No","No","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","No","","","No","No","No","No","Yes","","Yes","No","No","No","Yes","No","","No","Yes","No","No","No","Unlikely","No","Yes","Yes","No","Yes","No","No","Yes","No","","358.57","111.85","","","","","","","","","","","50.92","","","","50.82","","","","89.3","","","","","","","","","55.68","",""
"116","2026-03-25 14:53:22","5","en","427114687","2026-03-25 14:46:29","2026-03-25 14:53:22","No","Yes","No","No","No","No","Yes","Yes","","50–249","Team","Yes","No","No","Yes","No","No","No","","No","Yes","No","No","No","No","No","","None","No","No","Yes","No","Microservices","","No","No","No","Yes","Yes","3","3","4","3","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","No","Yes","No","No","No","No","Yes","No","No","","No","No","No","No","Yes","No","legal requirements","Yes","Random / ad hoc","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","No","No","No","No","No","","No","No","Yes","Yes","Yes","Yes","","No","No","No","Yes","No","Neither likely nor unlikely","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","","414.76","137.03","","","","","","","","","","","61.14","","","","89.05","","","","88.22","","","","","","","","","39.32","",""
"121","2026-03-25 22:04:28","5","en","139420706","2026-03-25 21:57:58","2026-03-25 22:04:28","Yes","No","No","No","Yes","Yes","Yes","Yes","","1000–4999","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","No","No","No","No","None, not in scope yet","I do not know","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","2","2","5","4","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Very complex software landscape ","No","No","No","No","Yes","No","","No","Never","No","No","No","No","No","No","No","Yes","Yes","No","Yes","No","Yes","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Unlikely","No","No","No","No","No","No","No","Yes","Yes","","392.9","88.34","","","","","","","","","","","77.1","","","","141.65","","","","56.87","","","","","","","","","28.94","",""
"125","2026-03-26 11:18:34","5","en","598161921","2026-03-26 11:12:14","2026-03-26 11:18:34","No","No","Yes","No","No","No","No","Yes","","5000+","Department","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","No","Yes","Yes","No","","None","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","5","5","5","5","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Strongly agree","No","No","No","No","Yes","No","Yes","No","No","No","","Yes","Yes","Yes","Yes","Yes","No","","Yes","Never","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Unlikely","No","Yes","Yes","No","No","No","No","No","Yes","","381.79","88.68","","","","","","","","","","","60.9","","","","115.82","","","","48.9","","","","","","","","","67.49","",""
"126","2026-03-26 12:25:28","5","en","1213595281","2026-03-26 12:20:07","2026-03-26 12:25:28","Yes","No","No","No","Yes","No","Yes","Yes","","5000+","Department","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Ad hoc pilots","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","4","4","5","4","5","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Strongly agree","Yes","No","No","Yes","No","No","No","Yes","Yes","No","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Regularly","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Partially (e.g., only selected scopes)","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Likely","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","","323.89","104.77","","","","","","","","","","","33.45","","","","69.16","","","","89.69","","","","","","","","","26.82","",""
"127","2026-03-26 14:09:48","5","en","1632481615","2026-03-26 13:57:24","2026-03-26 14:09:48","No","Yes","No","No","No","No","Yes","Yes","Data Integration and Analysis in the Cloud ","250–999","Group / Division / Unit","No","Yes","No","Yes","No","No","No","","No","No","No","No","No","No","No","","None","Yes","Yes","Yes","Yes","Microservices","","No","No","No","No","Yes","3","3","2","4","2","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Disagree","No","No","No","Yes","No","Yes","No","No","No","No","","Yes","No","No","No","No","No","","Yes","Never","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","","","Yes","No","Yes","Yes","No","","Yes","No","No","No","No","No","","No","Yes","Yes","No","No","Neither likely nor unlikely","No","No","No","Yes","No","No","No","No","No","","748.41","209.83","","","","","","","","","","","138.41","","","","96.91","","","","239.14","","","","","","","","","64.12","",""
"131","2026-03-27 07:20:45","5","en","20195638","2026-03-27 07:13:46","2026-03-27 07:20:45","Yes","No","No","Yes","No","No","Yes","Yes","","250–999","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","No","Yes","No","No","","None","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","5","5","5","3","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Strongly disagree","No","Yes","No","No","No","No","No","No","No","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","No","Random / ad hoc","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Unlikely","Yes","Yes","No","Yes","No","No","No","No","Yes","","422.44","120.14","","","","","","","","","","","95.74","","","","87.79","","","","70.9","","","","","","","","","47.87","",""
"133","2026-03-27 10:11:08","5","en","1335674005","2026-03-27 09:52:34","2026-03-27 10:11:08","No","Yes","No","No","No","No","No","No","IT Services","5000+","Company / Organization","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","No","Yes","Yes","Yes","No","","Defined sustainability KPIs","Yes","Yes","Yes","Yes","Microservices","","No","Yes","No","No","No","4","4","4","4","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","No","No","No","Yes","Yes","No","No","No","No","Lack of motivation ","No","Yes","Yes","No","Yes","No","","Yes","Random / ad hoc","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","","Yes, Scope 1, 2, and 3 are distinguished","No","No","Yes","No","No","","Yes","Yes","Yes","No","No","No","","No","Yes","Yes","Yes","Yes","Neither likely nor unlikely","No","No","No","No","No","No","No","Yes","Yes","","307.88","109.05","","","","","","","","","","","39.11","","","","41.73","","","","97.57","","","","","","","","","20.42","",""
"136","2026-03-27 11:33:48","5","en","1809038000","2026-03-27 11:19:29","2026-03-27 11:33:48","Yes","Yes","No","Yes","Yes","Yes","No","No","","250–999","Individual / Employee","Yes","Yes","No","No","No","No","No","","No","No","No","No","Yes","No","No","","Defined sustainability KPIs","No","Yes","No","No","Modular monolith","","Yes","No","No","No","No","4","5","5","3","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Disagree","No","Yes","Yes","Yes","No","No","No","No","No","No","","No","No","Yes","No","No","Yes","","No","Regularly","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","","Yes, Scope 1, 2, and 3 are distinguished","No","No","No","No","No","Every 2nd year","Yes","Yes","No","Yes","No","No","","No","No","Yes","No","No","Strongly unlikely","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","","861.15","321.08","","","","","","","","","","","138.86","","","","167.13","","","","181.4","","","","","","","","","52.68","",""
"139","2026-03-27 17:16:47","5","en","1642861246","2026-03-27 17:11:21","2026-03-27 17:16:47","Yes","No","No","Yes","Yes","Yes","Yes","Yes","","5000+","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Yes","Yes","No","No","No","Yes","No","","None","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","5","5","5","4","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Disagree","No","No","No","No","No","No","No","No","No","No","mainly SaaS","Yes","No","No","No","No","No","","No","Never","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Strongly unlikely","No","No","No","Yes","No","No","No","No","Yes","","328.24","94.85","","","","","","","","","","","49.15","","","","75.35","","","","46.98","","","","","","","","","61.91","",""
"141","2026-03-28 13:59:17","5","en","2079390875","2026-03-28 13:55:41","2026-03-28 13:59:17","Yes","No","No","Yes","No","Yes","No","Yes","","1000–4999","Group / Division / Unit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","Yes","No","No","Yes","Yes","No","","None","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","4","5","5","4","5","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Agree","Yes","No","Yes","No","No","No","Yes","No","No","No","","Yes","No","Yes","No","Yes","No","","No","Never","No","No","Yes","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Strongly unlikely","Yes","Yes","No","No","Yes","No","No","No","Yes","","218.35","64.19","","","","","","","","","","","35.82","","","","55.44","","","","38.79","","","","","","","","","24.11","",""
"146","2026-03-30 19:56:40","5","en","3894154","2026-03-30 19:34:12","2026-03-30 19:56:40","No","No","Yes","Yes","No","Yes","No","No","","1–49","I do not know","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","Yes","Yes","No","No","","I do not know","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","5","5","5","4","4","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Strongly agree","No","No","No","Yes","No","Yes","Yes","Yes","No","No","","Yes","Yes","Yes","Yes","Yes","Yes","these would all be very useful improvements!","Yes","Random / ad hoc","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","not really sure","Not sure / unknown","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Likely","No","No","Yes","No","No","Yes","Yes","Yes","Yes","","1350.33","200.53","","","","","","","","","","","414.87","","","","448.42","","","","206.43","","","","","","","","","80.08","",""
"148","2026-04-01 17:23:37","5","en","2052675340","2026-04-01 16:59:45","2026-04-01 17:23:37","Yes","No","No","No","No","No","No","Yes","","1000–4999","Group / Division / Unit","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","Yes","Yes","No","Yes","Yes","No","","Defined sustainability KPIs","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","5","3","4","4","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Disagree","No","No","No","No","No","No","No","No","No","Yes","out of scope","Yes","No","No","No","No","No","","No","Never","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","","Yes, Scope 1, 2, and 3 are distinguished","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Unlikely","No","No","No","No","No","No","Yes","No","Yes","","1432.64","92.55","","","","","","","","","","","58.24","","","","1193.29","","","","54.17","","","","","","","","","34.39","",""
"149","2026-04-02 12:48:14","5","en","654655124","2026-04-02 12:42:54","2026-04-02 12:48:14","Yes","Yes","No","No","No","Yes","Yes","Yes","","250–999","Department","Yes","Yes","Yes","Yes","No","No","No","","Yes","Yes","No","No","Yes","No","No","","Defined sustainability KPIs","Yes","Yes","No","Yes","Microservices","","No","Yes","No","No","Yes","5","5","5","5","3","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Strongly agree","No","No","No","No","Yes","Yes","Yes","No","No","No","","Yes","No","No","Yes","No","Yes","","Yes","Random / ad hoc","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No","Yes","No","No","","Yes, Scope 1, 2, and 3 are distinguished","Yes","No","Yes","No","No","","No","Yes","No","No","No","Yes","","No","Yes","Yes","No","Yes","Likely","Yes","No","No","No","Yes","Yes","Yes","No","No","","322.12","112.32","","","","","","","","","","","45.85","","","","48.16","","","","86.78","","","","","","","","","29.01","",""
"151","2026-04-04 22:25:53","5","en","2004725336","2026-04-04 22:18:29","2026-04-04 22:25:53","Yes","Yes","No","No","No","Yes","Yes","Yes","","1000–4999","I do not know","Yes","Yes","No","No","Yes","No","No","","No","No","No","No","No","Yes","No","","None","No","No","No","No","","","No","No","No","No","No","3","5","5","3","2","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Agree","No","No","No","No","Yes","No","No","No","No","No","","Yes","No","No","No","No","No","","No","Random / ad hoc","No","No","No","No","No","No","No","Yes","No","No","No","Yes","No","Yes","","","No","No","No","No","No","","No","No","No","No","No","No","","No","Yes","No","No","No","Unlikely","Yes","Yes","No","No","No","No","No","No","No","","446.01","163.26","","","","","","","","","","","75.07","","","","46.09","","","","125.79","","","","","","","","","35.8","",""
"153","2026-04-07 07:11:16","5","en","1600484064","2026-04-07 06:59:39","2026-04-07 07:11:16","Yes","No","No","No","No","Yes","No","No","","1–49","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Yes","No","No","Yes","No","No","No","","Ad hoc pilots","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","2","2","4","5","1","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","No","Yes","No","No","No","No","No","No","No","No","","Yes","Yes","No","No","No","No","","Yes","Random / ad hoc","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Unlikely","No","No","Yes","No","No","Yes","No","No","No","","699.29","26.38","","","","","","","","","","","58.28","","","","98.56","","","","482.45","","","","","","","","","33.62","",""
"158","2026-04-10 11:05:36","5","en","1650735524","2026-04-10 11:01:02","2026-04-10 11:05:36","Yes","No","Yes","No","No","Yes","No","Yes","","5000+","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","None","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","3","3","5","2","5","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","","Yes","Yes","Yes","Yes","No","Yes","","Yes","Random / ad hoc","No","No","No","No","No","No","No","No","No","No","No","No","No","No","i don’t know","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Neither likely nor unlikely","No","No","No","No","No","Yes","Yes","No","Yes","","275.89","58.81","","","","","","","","","","","60.27","","","","54.32","","","","54.28","","","","","","","","","48.21","",""
"164","2026-04-27 10:16:29","5","en","1975112498","2026-04-27 10:08:49","2026-04-27 10:16:29","No","No","Yes","Yes","No","No","No","Yes","","1000–4999","Company / Organization","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","No","No","No","No","No","Yes","No","","I do not know","N/A","N/A","N/A","N/A","","","N/A","N/A","N/A","N/A","N/A","4","4","5","5","5","Yes – we consider energy explicitly (e.g., measurements, performance indicators, feedback).","Agree","Yes","Yes","No","Yes","No","No","No","No","No","No","","Yes","Yes","No","No","No","No","","Yes","Random / ad hoc","Yes","Yes","Yes","No","No","Yes","No","No","No","No","Yes","No","No","Yes","","","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","N/A","","N/A","N/A","N/A","N/A","N/A","Likely","No","Yes","Yes","No","No","Yes","No","No","No","","461.18","121.45","","","","","","","","","","","69.06","","","","126.84","","","","81.49","","","","","","","","","62.34","",""
"168","2026-04-28 18:36:05","5","en","2120716652","2026-04-28 18:29:21","2026-04-28 18:36:05","No","Yes","No","Yes","No","Yes","No","Yes","","50–249","Company / Organization","Yes","No","No","Yes","No","No","No","","Yes","Yes","No","No","No","Yes","No","","Integrated into the Software Development Life Cycle (SDLC)","No","Yes","No","No","Modular monolith","","Yes","No","No","No","No","4","4","4","5","4","No – energy is not a decision factor, even if related aspects (e.g., cost, performance) may matter.","Neither agree nor disagree","No","No","No","Yes","No","No","No","No","No","No","","No","Yes","No","No","No","No","","Yes","Regularly","No","Yes","No","No","No","No","No","Yes","No","Yes","Yes","Yes","Yes","No","","","No","No","Yes","No","No","","No","Yes","Yes","Yes","No","No","","No","No","Yes","No","No","Neither likely nor unlikely","Yes","No","No","No","No","No","No","Yes","No","","408.04","139.56","","","","","","","","","","","65.31","","","","41.59","","","","130.66","","","","","","","","","30.92","",""
